fanyi,title
这首词主要是写别情。“候馆”是行人寄住的旅舍，昏灯凉雨是此时与他作伴的凄凉景物。“小楼”是居人所在的闺楼，明月照床衬托出她静夜无侣的孤栖境况。两者对举，构成一种典型的伤别怀人的抒情背景，由此决定了全词的情调氛围。“多情却被无情恼”。“今夜还如昨夜长”，分别借用《蝶恋花》和《采桑子》词原句，巧成对仗。在这里，多情的是人，无情的是前边两句所描写的环境中的自然之物。这种萧索的时令和孤独的环境，最容易唤起人的离愁别绪。“今夜还如昨夜长”一句，看似说得无谓，却告诉读者两层意思：一是受着相思的煎熬，耿耿难眠，故觉夜长；二是夜夜相思，不止一天了。,鹧鸪天·候馆灯昏雨送凉
锦江之水潺潺流向远方，水波荡漾，一对鸳鸯在水波荡漾处快乐相伴。它们虽然来自不同的地方，一个家在长安，一个家在芳草迷漫处，但彼此心心相许，宁愿共死也不忍分离。此时阿娇失宠了，长门宫前无限凄凉，她常常愁苦地独坐到天黑。但愿汉武帝还能够顾念往日的恩情，为了这，又岂会顾惜黄金不让为自己作赋呢？相如作赋得到了黄金，就喜新厌旧，对怀有异心了。他要聘茂陵一女子为妾，卓文君十分伤心，作《白头吟》以相赠。从来没有见过东流之水返回西去的，凋零落败的花朵也会重返故林。菟丝本就无情，任风倾倒，但菟丝紧紧地缠在女萝上，与它萦抱在一起。自然界的两草尚且如此，人心却不如草那样执著坚定。不要把龙须席子卷起来，任它落满灰尘，生满蛛网。暂且留着琥珀枕头，或许彼此还会有相梦的时候。覆水难收，弃妾难以重回。自古以来，至死不相负的爱情，只有青陵台的韩凭及其妻子何氏。,白头吟
环绕着滁州城的都是山。远远望过去树木茂盛，又幽深又秀丽的，是琅琊山。沿着山上走六七里，有一个四角翘起，像鸟张开翅膀一样高踞于泉水之上的亭子，是醉翁亭。太守欣赏山水的乐趣，领会在心里，寄托在喝酒上。野花开了，美好的树木繁茂滋长，天高气爽，霜色洁白，四季的景色不同，乐趣也是无穷无尽的。游玩的时候，野味野菜，用酿泉的泉水来酿酒，泉水清，酒水甜，酒杯和酒筹交互错杂。太守喝醉了，而人们时坐时起，大声喧哗，是宾客在尽情欢乐。而且宴会喝酒的乐趣，不在于弹琴奏乐，太守以游人的快乐为快乐。当时的太守是谁？是醉翁。,瑞鹤仙·环滁皆山也
近来哪有我的愁绪呢，哪里又是我的乐趣？内心一点凄凉与骚人墨客们的千古寂寞相似啊，独自倚着栏杆看苍茫大地。在竹林中寻找清泉，在云雾里种植树苗，这样是不是被叫着真的有闲人啊，可是我这颗闲着的心，不应该长久地呆在峰谷之中啊。,念奴娇·赋雨岩
这首词作于公元1074年（宋神宗熙宁七年），是早期送别词中的佳作。词中传神地描摹歌妓的口气，代她向即将由杭州调知应天府（今河南商丘南）的僚友陈襄（字述古）表示惜别之意。此词风格柔婉却又哀而不伤，艳而不俗。作者对于歌妓的情态和心理描摹得细致入微，栩栩如生，读来令人感叹不已。,江城子·孤山竹阁送述古
天边金铜仙人掌上的托盘里，露水已凝结成霜，雁行一去是那么遥远，唯见云阔天长。绿酒杯，红袖女，趁着重阳佳节，大家来乐一场；人情之温暖，倒有几分像在家乡。我佩带着紫茎的兰花，把几朵黄菊插在头上，竭力再做出从前那种狂放的模样。我想要用沉醉来换取悲凉，动人的歌声啊，千万别撩起我心中的哀伤！,阮郎归·天边金掌露成霜
昨天，还是春光明媚，就像一个十三岁的小姑娘，用她轻快灵巧的小手，把一枝枝的花绣得丰盈娇艳；而今就不同了，夜来那一阵无情的风雨，把园中的花吹得满地都是，就像给园林铺上了一块起着皱纹的红色地毯。今天，春光犹如那朝秦暮楚的“轻薄荡子”，尽管你对他一向情意绵绵，也是留他不住的。记得上次送春归去之后，那碧波荡漾的春水呀，都酿成了一杯醇美飘香的浓酒了。请到杨柳岸边来吧，我们在这儿饮酒叙旧，消除那离别的清愁。,粉蝶儿·和赵晋臣敷文赋落花
是谁在翻唱著凄切悲凉的乐府旧曲？风萧萧肃肃，雨潇潇洒洒，房里点燃的灯烛又短瘦了，一个凄苦孤独的一夜，在烛泪中逝去。不知道是什么事萦绕心怀，难以放下，醒时醉时都一样无聊难耐，就是梦里也没有到过谢桥。,采桑子·谁翻乐府凄凉曲
新近才满十五岁，刚刚开始梳绾发髻时，我就学习歌舞了。酒宴席上酒杯前，曲意迎奉王孙公子。要是平平常常给我一个笑容，便是千金我也懒得看上一眼。我常常只是害怕，韶华易逝，虚度了青春时光。如今已受恩宠眷顾，要好好为花做主。万里晴空，何不一同牵手归去呢。永远抛弃那些烟花伴侣。免得叫人见了我，早上行云晚上行雨。,迷仙引·才过笄年
花落声簌簌却不是被风所吹，而是悠悠然自己坠落在地。寂寞的园林里，花木荣枯。似乎有情的落日照耀着客座，高耸的青山仿佛刺破了横云。送者在岸上已走到“路尽”；行者在舟中却见舵已转。今夜泊于冷落的渔村中宵不寐，独对孤灯，唯有暗月相伴。我像《楚辞·招魂》召唤那样，召唤离去的友人。我思念你的时候你也在思念着我吧。,蝶恋花·暮春别李公择
春天已到长门宫，春草青青，梅花才绽开，一点点，未开匀。取出笼中碧云茶，碾碎的末儿玉一样晶莹，想留住消晨的好梦，咂一口，惊破了一杯碧绿的春景。层层花影掩映着重重门，疏疏帘幕透进淡淡月影，多么好的黄昏。两年第三次辜负了春神，归来吧，说什么也要好好品味今春的温馨。,小重山·春到长门春草青
洛阳有一位女子住在我家对门，正当十五六的芳年容颜非常美丽。她的丈夫骑一匹青白相间的骏马，马具镶嵌着珍贵的美玉。她的婢女捧上黄金的盘子，里面盛着烹制精细的鲤鱼。她家彩绘朱漆的楼阁一幢幢遥遥相望，红桃绿柳在廊檐下排列成行。她乘坐的车子是用七种香木做成，绫罗的帷幔装在车上。仆从们举着羽毛的扇子，把她迎回绣着九花图案的彩帐。她的丈夫青春年少正得志，骄奢更胜过石季伦。他亲自教授心爱的姬妾学习舞蹈，名贵的珊瑚树随随便便就送给别人。他们彻夜寻欢作乐，窗上现出曙光才熄去灯火，灯花的碎屑片片落在雕镂的窗棱。她成天嬉戏游玩，竟没有温习歌曲的空暇，打扮得整整齐齐，只是熏着香成天闲话。相识的全是城中的豪门大户，日夜来往的都是些贵戚之家。有谁怜惜貌美如玉的越女，身处贫贱，只好在江头独自洗纱。,洛阳女儿行
此诗描写樱桃花，就全诗来看，意境生动活泼，给人一种明艳、清晰的视觉感官体会，描写静景，却能给人以动态的体验感。另外全诗不过寥寥几句，但简明凝练，描景抒情，实在让人叹为观止。,樱桃花
有人诘难道：“苏秦、张仪一旦遇上万乘之主，就能身居卿相之位，泽及后世。如今你修习先王之术，仰慕圣人之义，诵读《诗经》.《尚书》.诸子百家的典籍，不可胜数。甚至将它们写于竹帛上.以致唇腐齿落，烂熟于胸而不能忘怀。好学乐道的效果，是很明显的了；自以为才智海内无双，可谓博闻强辩了。然而尽心竭力.旷日持久地侍奉圣明的君主，结果却是官不过侍郎，位不过执戟（按：韩信谢绝派来的说客时说：“臣事项王，官不过郎中，位不过执戟），恐怕还是品德上有不足之处吧？连同胞兄弟都无处容身，这是何缘故呢？”东方朔喟然长叹，仰面回应道：“这不是你能完全理解的啊。此一时，彼一时也，岂能一概而论呢？想那苏秦.张仪所处的时代，周室衰微，诸侯不朝，争权夺利，兵革相战，兼并为十二国，难分雌雄。得士者强，失士者亡，所以游说之风大行于世。他们身处尊位，内充珍宝，外有粮仓，泽及后世，子孙长享。如今则不然：圣主德泽流布，天下震慑，诸侯宾服。四海相连如同腰带，天下安稳得像倒扣的痰盂。一举一动尽在掌握，贤与不贤如何区分呢？遵天之道，顺地之理，万物皆得其所。所以抚慰他就安宁，折腾他就痛苦。尊崇他可以为将领，贬斥他可以为俘虏。提拔他可在青云之上，抑制他则在深泉之下。任用他可为老虎，不用他则为老鼠。虽然做臣子的想尽忠效力，但又怎知道进退得宜呢？天地之大，士民众多，竭尽全力去游说的人就像车轮的辐条齐聚车轴一样，多得不可胜数，被衣食所困，找不到晋身之阶。即使苏秦.张仪与我并存于当世，也当不上掌故那样的小吏，还敢期望成为侍郎吗？所以说时异事异呀。,答客难
风使春季的莺雏长大，夏雨让梅子变得肥美，正午茂密的树下圆形的阴凉笼罩的地面。地势低洼靠近山，衣服潮湿总费炉火烘干。人家寂静乌鸦无忧自乐翩翩，小桥外边，新涨的绿水湍流激溅。久久凭靠栏杆，遍地黄芦苦竹，竟仿佛我自己像遭贬的泛舟九江边。年复一年。犹如春来秋去的社燕，飘飞流浪在大漠荒原，来寄居在长长的屋檐。且不去想那身外的功名业绩，还是怡心畅神，常坐酒樽前。我这疲倦、憔悴的江南游子，再不忍听激越、繁复的管弦。就在歌宴边，为我安上一个枕席，让我醉后可以随意安眠。,满庭芳·夏日溧水无想山作
月夜下的楼阁，飘满秋天香味的院落，欢笑快乐的人们来来去去。是哪个人秋天一到就悲伤凄凉？当年的就悲伤到这样。吃饭喝酒要随其自然，对歌舞享乐看得平常一般。问他有什么可以悲伤之处？细细想想却也有悲伤的时候：重阳节快到了，秋风秋雨使人感到格外凄凉。,踏莎行·庚戌中秋后二夕带湖篆冈小酌
隐居偏远少应酬，常忘四季何节候。空旷庭院多落叶，悲慨方知已至秋。北窗之下葵茂盛，禾穗饱满在南畴。我今如若不行乐，未知尚有来岁否？教妻带上小儿女，趁此良辰去远游。,酬刘柴桑
柳树种植在溪桥边和山路旁，与杏树和桃树相映。又好像懂得离人思乡的无限情感，千万条柳丝飘下无数柳絮去招引迷人的春天。,柳
"我所思念的美人在泰山。想追随（我）所思念的人，但泰山支脉艰险（阻止我不得亲近美人）。侧身向东望眼泪沾湿了我的衣襟。美人送给我金错刀，（我）以什么来报答呢？（我有）琼英美玉。但是道路悠远使我徘徊不安。为何（我）总是不能绝念，总是心意烦乱呢？我所思念的美人在桂林，想追随（我）所思念的人，但湘水深不可测（阻止我到不了桂林）。侧身向南望眼泪沾湿了我的衣襟。美人送给我琴琅玕（我）以什么来报答呢？（我有）成双的白玉盘。但是道路悠远使我因失意而悲伤，为何（我）总是不能绝念，总是烦忧不乐呢？我所思念的美人在汉阳，想追随（我）所思念的人，但陇阪迂回险阻（阻我难至汉阳）。侧身向西望眼泪沾湿了衣裳。美人送给我貂襜褕。（我）以什么来报答呢？（我有）明月珠。但是道路遥远使我徘徊不进,犹豫不决，为何（我）总是不能绝念，总是愁闷郁结呢？我所思念的美人在雁门，想追随（我）所思念的人，但塞上雨雪纷纷（碍我不达雁门）。侧身向北望眼泪沾湿了衣巾。美人送给我锦绣段。（我）以什么来报答呢？（我有）青玉制就的几案。但是道路悠远使我一再叹息，为何（我）总是不能绝念，总是郁闷怨恨呢？",四愁诗
